Store,Date,Temperature,Fuel_Price,Stock Price,Unemployment,HolidayIndicator
38,29/06/2012,90.47,3.875,130.7562667,11.627,FALSE
38,6/7/2012,89.13,3.765,130.7196333,10.926,FALSE
38,13/07/2012,95.61,3.723,130.683,10.926,FALSE
38,20/07/2012,85.53,3.726,130.7012903,10.926,FALSE
38,27/07/2012,93.47,3.769,130.7195806,10.926,FALSE
38,3/8/2012,88.16,3.76,130.737871,10.926,FALSE
38,10/8/2012,95.91,3.811,130.7561613,10.926,FALSE
38,17/08/2012,94.87,4.002,130.7909677,10.926,FALSE
38,24/08/2012,85.32,4.055,130.8381613,10.926,FALSE
38,31/08/2012,89.78,4.093,130.8853548,10.926,FALSE
38,7/9/2012,88.52,4.124,130.9325484,10.926,TRUE
38,14/09/2012,83.64,4.133,130.9776667,10.926,FALSE
38,21/09/2012,82.97,4.125,131.0103333,10.926,FALSE
38,28/09/2012,81.22,3.966,131.043,10.926,FALSE
38,5/10/2012,81.61,3.966,131.0756667,10.199,FALSE
38,12/10/2012,71.74,4.468,131.1083333,10.199,FALSE
38,19/10/2012,68.66,4.449,131.1499677,10.199,FALSE
38,26/10/2012,65.95,4.301,131.1930968,10.199,FALSE
38,2/11/2012,63.22,4.099,131.2362258,10.199,FALSE
38,9/11/2012,65.31,3.951,131.2793548,10.199,FALSE
38,16/11/2012,49.39,3.834,131.3258,10.199,FALSE
38,23/11/2012,58.07,3.759,131.3766667,10.199,TRUE
38,30/11/2012,57.03,3.581,131.4275333,10.199,FALSE
38,7/12/2012,57.83,3.668,131.4784,10.199,FALSE
38,14/12/2012,49.74,3.467,131.537,10.199,FALSE
38,21/12/2012,42.83,3.393,131.642,10.199,FALSE
38,28/12/2012,43.35,3.48,131.747,10.199,TRUE
38,4/1/2013,38.8,3.51,131.852,9.91,FALSE
38,11/1/2013,44.59,3.542,131.957,9.91,FALSE
38,18/01/2013,36.49,3.545,132.030871,9.91,FALSE
38,25/01/2013,49.21,3.337,132.0922903,9.91,FALSE
38,1/2/2013,49.54,3.6,132.1537097,9.91,FALSE
38,8/2/2013,54.96,3.795,132.215129,9.91,TRUE
38,15/02/2013,47.12,3.924,132.2725714,9.91,FALSE
38,22/02/2013,49.57,4.031,132.3200714,9.91,FALSE
38,1/3/2013,48.08,4.109,132.3675714,9.91,FALSE
38,8/3/2013,60.4,3.874,132.4150714,9.91,FALSE
38,15/03/2013,61.7,4.104,132.4668065,9.91,FALSE
38,22/03/2013,68.75,4.062,132.529129,9.91,FALSE
38,29/03/2013,62.86,4.016,132.5914516,9.91,FALSE
38,5/4/2013,69.47,3.998,132.6537742,9.874,FALSE
38,12/4/2013,65.6,3.981,132.7160968,9.874,FALSE
38,19/04/2013,64.35,3.76,132.7160968,9.874,FALSE
38,26/04/2013,70.74,3.889,132.7160968,9.874,FALSE
38,3/5/2013,76.84,3.671,NA,NA,FALSE
38,10/5/2013,70.18,3.689,NA,NA,FALSE
38,17/05/2013,83.43,3.809,NA,NA,FALSE
38,24/05/2013,77.87,3.835,NA,NA,FALSE
38,31/05/2013,81.08,3.829,NA,NA,FALSE
38,7/6/2013,89.89,3.789,NA,NA,FALSE
38,14/06/2013,92.14,3.771,NA,NA,FALSE
38,21/06/2013,87.28,3.766,NA,NA,FALSE
38,28/06/2013,89.94,3.781,NA,NA,FALSE
38,5/7/2013,101.95,3.753,NA,NA,FALSE
38,12/7/2013,92.61,3.737,NA,NA,FALSE
38,19/07/2013,93.75,3.823,NA,NA,FALSE
38,26/07/2013,90.27,3.865,NA,NA,FALSE
39,5/2/2010,44.3,2.572,209.8529663,8.554,FALSE
39,12/2/2010,44.58,2.548,209.9970208,8.554,TRUE
39,19/02/2010,43.96,2.514,210.0451024,8.554,FALSE
39,26/02/2010,49.79,2.561,210.0771885,8.554,FALSE
39,5/3/2010,50.93,2.625,210.1092746,8.554,FALSE
39,12/3/2010,61.88,2.667,210.1413607,8.554,FALSE
39,19/03/2010,58.62,2.72,209.9803208,8.554,FALSE
39,26/03/2010,54.83,2.732,209.7870932,8.554,FALSE
39,2/4/2010,63.31,2.719,209.5938656,8.464,FALSE
39,9/4/2010,68.15,2.77,209.400638,8.464,FALSE
39,16/04/2010,66.33,2.808,209.2691428,8.464,FALSE
39,23/04/2010,67.64,2.795,209.2199574,8.464,FALSE
39,30/04/2010,70.03,2.78,209.170772,8.464,FALSE
39,7/5/2010,74.86,2.835,209.1215867,8.464,FALSE
39,14/05/2010,77.49,2.854,209.118536,8.464,FALSE
39,21/05/2010,76.67,2.826,209.3922937,8.464,FALSE
39,28/05/2010,80.22,2.759,209.6660514,8.464,FALSE
39,4/6/2010,79.83,2.705,209.9398091,8.464,FALSE
39,11/6/2010,81.78,2.668,210.2135668,8.464,FALSE
39,18/06/2010,83.96,2.637,210.2108417,8.464,FALSE
39,25/06/2010,83.24,2.653,210.0975233,8.464,FALSE
39,2/7/2010,81.35,2.669,209.984205,8.36,FALSE
39,9/7/2010,81.1,2.642,209.8708867,8.36,FALSE
39,16/07/2010,83.86,2.623,209.8630532,8.36,FALSE
39,23/07/2010,82.2,2.608,209.9958663,8.36,FALSE
39,30/07/2010,80.99,2.64,210.1286794,8.36,FALSE
39,6/8/2010,84.92,2.627,210.2614925,8.36,FALSE
39,13/08/2010,85.66,2.692,210.3943056,8.36,FALSE
39,20/08/2010,85.73,2.664,210.3617581,8.36,FALSE
39,27/08/2010,84.31,2.619,210.3292106,8.36,FALSE
39,3/9/2010,82.13,2.577,210.2966631,8.36,FALSE
39,10/9/2010,79.94,2.565,210.2641156,8.36,TRUE
39,17/09/2010,81.83,2.582,210.2924504,8.36,FALSE
39,24/09/2010,78.5,2.624,210.3664469,8.36,FALSE
39,1/10/2010,72.74,2.603,210.4404433,8.476,FALSE
39,8/10/2010,64.8,2.633,210.5144398,8.476,FALSE
39,15/10/2010,69.96,2.72,210.5805944,8.476,FALSE
39,22/10/2010,71.73,2.725,210.6271444,8.476,FALSE
39,29/10/2010,75.14,2.716,210.6736944,8.476,FALSE
39,5/11/2010,61.62,2.689,210.7202444,8.476,FALSE
39,12/11/2010,62.21,2.728,210.7667944,8.476,FALSE
39,19/11/2010,55.5,2.771,210.65429,8.476,FALSE
39,26/11/2010,67.75,2.735,210.5152765,8.476,TRUE
39,3/12/2010,53.55,2.708,210.376263,8.476,FALSE
39,10/12/2010,50.81,2.843,210.2372494,8.476,FALSE
39,17/12/2010,55.31,2.869,210.1787224,8.476,FALSE
39,24/12/2010,58.86,2.886,210.1805602,8.476,FALSE
39,31/12/2010,52.45,2.943,210.182398,8.476,TRUE
39,7/1/2011,52.74,2.976,210.1842358,8.395,FALSE
39,14/01/2011,41.74,2.983,210.2379731,8.395,FALSE
39,21/01/2011,50.25,3.016,210.6031072,8.395,FALSE
39,28/01/2011,47.94,3.01,210.9682412,8.395,FALSE
39,4/2/2011,45.96,2.989,211.3333753,8.395,FALSE
39,11/2/2011,40.34,3.022,211.6985093,8.395,TRUE
39,18/02/2011,58.2,3.045,212.0063522,8.395,FALSE
39,25/02/2011,67.77,3.065,212.2912786,8.395,FALSE
39,4/3/2011,63.56,3.288,212.576205,8.395,FALSE
39,11/3/2011,58.35,3.459,212.8611313,8.395,FALSE
39,18/03/2011,65.28,3.488,213.1096787,8.395,FALSE
39,25/03/2011,71.17,3.473,213.3436744,8.395,FALSE
39,1/4/2011,66.57,3.524,213.5776701,8.3,FALSE
39,8/4/2011,69.45,3.622,213.8116658,8.3,FALSE
39,15/04/2011,73.19,3.743,214.026217,8.3,FALSE
39,22/04/2011,74.98,3.807,214.1921572,8.3,FALSE
39,29/04/2011,76.47,3.81,214.3580974,8.3,FALSE
39,6/5/2011,68.75,3.906,214.5240376,8.3,FALSE
39,13/05/2011,77.39,3.899,214.6899778,8.3,FALSE
39,20/05/2011,73.31,3.907,214.465412,8.3,FALSE
39,27/05/2011,82.1,3.786,214.2408462,8.3,FALSE
39,3/6/2011,83.59,3.699,214.0162805,8.3,FALSE
39,10/6/2011,82.75,3.648,213.7917147,8.3,FALSE
39,17/06/2011,85.21,3.637,213.7481256,8.3,FALSE
39,24/06/2011,84.06,3.594,213.8402689,8.3,FALSE
39,1/7/2011,84.93,3.524,213.9324122,8.177,FALSE
39,8/7/2011,84.33,3.48,214.0245556,8.177,FALSE
39,15/07/2011,85.96,3.575,214.1083654,8.177,FALSE
39,22/07/2011,84.6,3.651,214.1713416,8.177,FALSE
39,29/07/2011,86.24,3.682,214.2343177,8.177,FALSE
39,5/8/2011,87.73,3.684,214.2972939,8.177,FALSE
39,12/8/2011,88.27,3.638,214.3602701,8.177,FALSE
39,19/08/2011,87.93,3.554,214.4239935,8.177,FALSE
39,26/08/2011,86.49,3.523,214.4878416,8.177,FALSE
39,2/9/2011,88.65,3.533,214.5516896,8.177,FALSE
39,9/9/2011,79.15,3.546,214.6155376,8.177,TRUE
39,16/09/2011,83.11,3.526,214.7934111,8.177,FALSE
39,23/09/2011,78.75,3.467,215.1233185,8.177,FALSE
39,30/09/2011,81.51,3.355,215.4532259,8.177,FALSE
39,7/10/2011,71.68,3.285,215.7831333,7.716,FALSE
39,14/10/2011,73.79,3.274,216.0885258,7.716,FALSE
39,21/10/2011,67.65,3.353,216.2468287,7.716,FALSE
39,28/10/2011,71.05,3.372,216.4051315,7.716,FALSE
39,4/11/2011,58.04,3.332,216.5634344,7.716,FALSE
39,11/11/2011,63.11,3.297,216.7217373,7.716,FALSE
39,18/11/2011,66.09,3.308,216.9395861,7.716,FALSE
39,25/11/2011,66.36,3.236,217.1812533,7.716,TRUE
39,2/12/2011,53.14,3.172,217.4229206,7.716,FALSE
39,9/12/2011,49.36,3.158,217.6645878,7.716,FALSE
39,16/12/2011,58.58,3.159,217.8781339,7.716,FALSE
39,23/12/2011,54.62,3.112,218.0541851,7.716,FALSE
39,30/12/2011,47.6,3.129,218.2302364,7.716,TRUE
39,6/1/2012,55.83,3.157,218.4062876,7.244,FALSE
39,13/01/2012,54.66,3.261,218.5823389,7.244,FALSE
39,20/01/2012,58.04,3.268,218.6755292,7.244,FALSE
39,27/01/2012,60.65,3.29,218.7687195,7.244,FALSE
39,3/2/2012,60.69,3.36,218.8619099,7.244,FALSE
39,10/2/2012,52.89,3.409,218.9551002,7.244,TRUE
39,17/02/2012,52.75,3.51,219.1148297,7.244,FALSE
39,24/02/2012,61.1,3.555,219.3244636,7.244,FALSE
39,2/3/2012,64.05,3.63,219.5340975,7.244,FALSE
39,9/3/2012,61.64,3.669,219.7437314,7.244,FALSE
39,16/03/2012,65.81,3.734,219.8956335,7.244,FALSE
39,23/03/2012,67.91,3.787,219.9705599,7.244,FALSE
39,30/03/2012,69.11,3.845,220.0454862,7.244,FALSE
39,6/4/2012,73.49,3.891,220.1204125,6.989,FALSE
39,13/04/2012,71.59,3.891,220.1953389,6.989,FALSE
39,20/04/2012,70.04,3.877,220.2483937,6.989,FALSE
39,27/04/2012,69.11,3.814,220.3014485,6.989,FALSE
39,4/5/2012,77.15,3.749,220.3545033,6.989,FALSE
39,11/5/2012,75.52,3.688,220.4075581,6.989,FALSE
39,18/05/2012,72.36,3.63,220.4252149,6.989,FALSE
39,25/05/2012,78.31,3.561,220.4287124,6.989,FALSE
39,1/6/2012,80.33,3.501,220.4322099,6.989,FALSE
39,8/6/2012,81.12,3.452,220.4357073,6.989,FALSE
39,15/06/2012,81.33,3.393,220.4494148,6.989,FALSE
39,22/06/2012,79.84,3.346,220.4886472,6.989,FALSE
39,29/06/2012,85.72,3.286,220.5278796,6.989,FALSE
39,6/7/2012,81.05,3.227,220.567112,6.623,FALSE
39,13/07/2012,78.16,3.256,220.6063444,6.623,FALSE
39,20/07/2012,80.32,3.311,220.6148749,6.623,FALSE
39,27/07/2012,82.89,3.407,220.6234054,6.623,FALSE
39,3/8/2012,84.05,3.417,220.6319358,6.623,FALSE
39,10/8/2012,83.47,3.494,220.6404663,6.623,FALSE
39,17/08/2012,84.72,3.571,220.7199609,6.623,FALSE
39,24/08/2012,80.49,3.62,220.8526787,6.623,FALSE
39,31/08/2012,83.72,3.638,220.9853964,6.623,FALSE
39,7/9/2012,83.71,3.73,221.1181142,6.623,TRUE
39,14/09/2012,76.71,3.717,221.2601207,6.623,FALSE
39,21/09/2012,73.58,3.721,221.4578604,6.623,FALSE
39,28/09/2012,78.04,3.666,221.6556,6.623,FALSE
39,5/10/2012,72.05,3.617,221.8533396,6.228,FALSE
39,12/10/2012,69.88,3.601,222.0510793,6.228,FALSE
39,19/10/2012,71.45,3.594,222.0951719,6.228,FALSE
39,26/10/2012,72.9,3.506,222.1136566,6.228,FALSE
39,2/11/2012,59.87,3.386,222.1321414,6.228,FALSE
39,9/11/2012,66.37,3.314,222.1506262,6.228,FALSE
39,16/11/2012,59.24,3.252,222.1817339,6.228,FALSE
39,23/11/2012,59.53,3.211,222.2296722,6.228,TRUE
39,30/11/2012,58.66,3.207,222.2776106,6.228,FALSE
39,7/12/2012,67.94,3.198,222.3255489,6.228,FALSE
39,14/12/2012,55.02,3.168,222.3838038,6.228,FALSE
39,21/12/2012,62.24,3.098,222.5039579,6.228,FALSE
39,28/12/2012,53.57,3.108,222.624112,6.228,TRUE
39,4/1/2013,47.76,3.161,222.7442661,6.266,FALSE
39,11/1/2013,53.33,3.243,222.8644203,6.266,FALSE
39,18/01/2013,48.08,3.237,222.9006165,6.266,FALSE
39,25/01/2013,58.52,3.227,222.9032296,6.266,FALSE
39,1/2/2013,63.7,3.244,222.9058427,6.266,FALSE
39,8/2/2013,62.72,3.417,222.9084557,6.266,TRUE
39,15/02/2013,56.43,3.475,222.9512794,6.266,FALSE
39,22/02/2013,58.39,3.597,223.0946294,6.266,FALSE
39,1/3/2013,54.16,3.711,223.2379794,6.266,FALSE
39,8/3/2013,55.67,3.658,223.3813294,6.266,FALSE
39,15/03/2013,59.54,3.622,223.5072315,6.266,FALSE
39,22/03/2013,68.91,3.611,223.5895142,6.266,FALSE
39,29/03/2013,57.86,3.606,223.6717968,6.266,FALSE
39,5/4/2013,63.99,3.583,223.7540794,6.143,FALSE
39,12/4/2013,65.84,3.529,223.836362,6.143,FALSE
39,19/04/2013,68.88,3.451,223.836362,6.143,FALSE
39,26/04/2013,63.95,3.417,223.836362,6.143,FALSE
39,3/5/2013,69.75,3.386,NA,NA,FALSE
39,10/5/2013,67.55,3.392,NA,NA,FALSE
39,17/05/2013,73.27,3.454,NA,NA,FALSE
39,24/05/2013,80.82,3.494,NA,NA,FALSE
39,31/05/2013,80.74,3.466,NA,NA,FALSE
39,7/6/2013,80.25,3.439,NA,NA,FALSE
39,14/06/2013,80.96,3.431,NA,NA,FALSE
39,21/06/2013,84.67,3.479,NA,NA,FALSE
39,28/06/2013,86.17,3.495,NA,NA,FALSE
39,5/7/2013,84.26,3.422,NA,NA,FALSE
39,12/7/2013,85,3.4,NA,NA,FALSE
39,19/07/2013,81.69,3.556,NA,NA,FALSE
39,26/07/2013,83.84,3.62,NA,NA,FALSE
40,5/2/2010,14.48,2.788,131.5279032,5.892,FALSE
40,12/2/2010,20.84,2.771,131.5866129,5.892,TRUE
40,19/02/2010,27.84,2.747,131.637,5.892,FALSE
40,26/02/2010,33.32,2.753,131.686,5.892,FALSE
40,5/3/2010,34.78,2.766,131.735,5.892,FALSE
40,12/3/2010,35.1,2.805,131.784,5.892,FALSE
40,19/03/2010,40.54,2.834,131.8242903,5.892,FALSE
40,26/03/2010,39.51,2.831,131.863129,5.892,FALSE
40,2/4/2010,41.39,2.826,131.9019677,5.435,FALSE
40,9/4/2010,54.31,2.849,131.9408065,5.435,FALSE
40,16/04/2010,43.3,2.885,131.9809,5.435,FALSE
40,23/04/2010,45.85,2.895,132.0226667,5.435,FALSE
40,30/04/2010,46.5,2.935,132.0644333,5.435,FALSE
40,7/5/2010,60.05,2.981,132.1062,5.435,FALSE
40,14/05/2010,45.5,2.983,132.152129,5.435,FALSE
40,21/05/2010,56.75,2.961,132.2230323,5.435,FALSE
40,28/05/2010,67.88,2.906,132.2939355,5.435,FALSE
40,4/6/2010,65.7,2.857,132.3648387,5.435,FALSE
40,11/6/2010,59.42,2.83,132.4357419,5.435,FALSE
40,18/06/2010,60.97,2.805,132.4733333,5.435,FALSE
40,25/06/2010,69.72,2.81,132.4976,5.435,FALSE
40,2/7/2010,65.47,2.815,132.5218667,5.326,FALSE
40,9/7/2010,76.67,2.806,132.5461333,5.326,FALSE
40,16/07/2010,74.25,2.796,132.5667742,5.326,FALSE
40,23/07/2010,71.79,2.784,132.5825806,5.326,FALSE
40,30/07/2010,71.35,2.792,132.5983871,5.326,FALSE
40,6/8/2010,69.16,2.792,132.6141935,5.326,FALSE
40,13/08/2010,67.47,2.81,132.63,5.326,FALSE
40,20/08/2010,67.05,2.796,132.6616129,5.326,FALSE
40,27/08/2010,62.57,2.77,132.6932258,5.326,FALSE
40,3/9/2010,70.66,2.735,132.7248387,5.326,FALSE
40,10/9/2010,62.75,2.717,132.7564516,5.326,TRUE
40,17/09/2010,55.34,2.716,132.7670667,5.326,FALSE
40,24/09/2010,55.63,2.718,132.7619333,5.326,FALSE
40,1/10/2010,62.01,2.717,132.7568,5.287,FALSE
40,8/10/2010,52.02,2.776,132.7516667,5.287,FALSE
40,15/10/2010,44.56,2.878,132.7633548,5.287,FALSE
40,22/10/2010,41.25,2.919,132.8170968,5.287,FALSE
40,29/10/2010,47.1,2.938,132.8708387,5.287,FALSE
40,5/11/2010,36.45,2.938,132.9245806,5.287,FALSE
40,12/11/2010,38.5,2.961,132.9783226,5.287,FALSE
40,19/11/2010,40.52,3.03,132.9172,5.287,FALSE
40,26/11/2010,32.94,3.07,132.8369333,5.287,TRUE
40,3/12/2010,33.6,3.065,132.7566667,5.287,FALSE
40,10/12/2010,21.64,3.132,132.6764,5.287,FALSE
40,17/12/2010,23.01,3.139,132.6804516,5.287,FALSE
40,24/12/2010,24.18,3.15,132.7477419,5.287,FALSE
40,31/12/2010,19.29,3.177,132.8150323,5.287,TRUE
40,7/1/2011,24.05,3.193,132.8823226,5.114,FALSE
40,14/01/2011,18.55,3.215,132.9510645,5.114,FALSE
40,21/01/2011,14.64,3.232,133.0285161,5.114,FALSE
40,28/01/2011,9.51,3.243,133.1059677,5.114,FALSE
40,4/2/2011,13.29,3.24,133.1834194,5.114,FALSE
40,11/2/2011,16.87,3.255,133.260871,5.114,TRUE
40,18/02/2011,21.82,3.263,133.3701429,5.114,FALSE
40,25/02/2011,16.5,3.281,133.4921429,5.114,FALSE
40,4/3/2011,18.49,3.437,133.6141429,5.114,FALSE
40,11/3/2011,30.53,3.6,133.7361429,5.114,FALSE
40,18/03/2011,35.76,3.634,133.8492258,5.114,FALSE
40,25/03/2011,28.89,3.624,133.9587419,5.114,FALSE
40,1/4/2011,28.6,3.638,134.0682581,4.781,FALSE
40,8/4/2011,34.77,3.72,134.1777742,4.781,FALSE
40,15/04/2011,43.69,3.823,134.2784667,4.781,FALSE
40,22/04/2011,39.32,3.919,134.3571,4.781,FALSE
40,29/04/2011,52.68,3.988,134.4357333,4.781,FALSE
40,6/5/2011,50.81,4.078,134.5143667,4.781,FALSE
40,13/05/2011,54.09,4.095,134.593,4.781,FALSE
40,20/05/2011,56.38,4.101,134.6803871,4.781,FALSE
40,27/05/2011,63.11,4.034,134.7677742,4.781,FALSE
40,3/6/2011,66.16,3.973,134.8551613,4.781,FALSE
40,10/6/2011,64.19,3.924,134.9425484,4.781,FALSE
40,17/06/2011,59.16,3.873,135.0837333,4.781,FALSE
40,24/06/2011,62.59,3.851,135.2652667,4.781,FALSE
40,1/7/2011,65.25,3.815,135.4468,4.584,FALSE
40,8/7/2011,67.86,3.784,135.6283333,4.584,FALSE
40,15/07/2011,68.9,3.827,135.7837419,4.584,FALSE
40,22/07/2011,73.34,3.882,135.8738387,4.584,FALSE
40,29/07/2011,67.45,3.898,135.9639355,4.584,FALSE
40,5/8/2011,68.1,3.903,136.0540323,4.584,FALSE
40,12/8/2011,68.3,3.88,136.144129,4.584,FALSE
40,19/08/2011,64.05,3.82,136.183129,4.584,FALSE
40,26/08/2011,65.01,3.796,136.2136129,4.584,FALSE
40,2/9/2011,63.79,3.784,136.2440968,4.584,FALSE
40,9/9/2011,64.83,3.809,136.2745806,4.584,TRUE
40,16/09/2011,58.28,3.809,136.3145,4.584,FALSE
40,23/09/2011,54.09,3.758,136.367,4.584,FALSE
40,30/09/2011,63.45,3.684,136.4195,4.584,FALSE
40,7/10/2011,50.21,3.633,136.472,4.42,FALSE
40,14/10/2011,53.9,3.583,136.5150968,4.42,FALSE
40,21/10/2011,51.61,3.618,136.5017742,4.42,FALSE
40,28/10/2011,42.09,3.604,136.4884516,4.42,FALSE
40,4/11/2011,35.4,3.586,136.475129,4.42,FALSE
40,11/11/2011,40.75,3.57,136.4618065,4.42,FALSE
40,18/11/2011,41.85,3.571,136.4666667,4.42,FALSE
40,25/11/2011,32.76,3.536,136.4788,4.42,TRUE
40,2/12/2011,38.51,3.501,136.4909333,4.42,FALSE
40,9/12/2011,34.48,3.47,136.5030667,4.42,FALSE
40,16/12/2011,29.53,3.445,136.5335161,4.42,FALSE
40,23/12/2011,24.46,3.413,136.5883871,4.42,FALSE
40,30/12/2011,18.75,3.402,136.6432581,4.42,TRUE
40,6/1/2012,23.29,3.439,136.698129,4.261,FALSE
40,13/01/2012,25.9,3.523,136.753,4.261,FALSE
40,20/01/2012,14.02,3.542,136.8564194,4.261,FALSE
40,27/01/2012,22.91,3.568,136.9598387,4.261,FALSE
40,3/2/2012,27.86,3.633,137.0632581,4.261,FALSE
40,10/2/2012,23.92,3.655,137.1666774,4.261,TRUE
40,17/02/2012,25.56,3.703,137.2583103,4.261,FALSE
40,24/02/2012,29.88,3.751,137.3411034,4.261,FALSE
40,2/3/2012,23.79,3.827,137.4238966,4.261,FALSE
40,9/3/2012,30.58,3.876,137.5066897,4.261,FALSE
40,16/03/2012,37.13,3.867,137.5843871,4.261,FALSE
40,23/03/2012,52.27,3.889,137.6552903,4.261,FALSE
40,30/03/2012,36.25,3.921,137.7261935,4.261,FALSE
40,6/4/2012,36.54,3.957,137.7970968,4.125,FALSE
40,13/04/2012,40.65,4.025,137.868,4.125,FALSE
40,20/04/2012,55.3,4.046,137.9230667,4.125,FALSE
40,27/04/2012,47.51,4.023,137.9781333,4.125,FALSE
40,4/5/2012,44.47,3.991,138.0332,4.125,FALSE
40,11/5/2012,52.06,3.947,138.0882667,4.125,FALSE
40,18/05/2012,57.59,3.899,138.1065806,4.125,FALSE
40,25/05/2012,65.25,3.85,138.1101935,4.125,FALSE
40,1/6/2012,64.75,3.798,138.1138065,4.125,FALSE
40,8/6/2012,55.78,3.746,138.1174194,4.125,FALSE
40,15/06/2012,63.39,3.683,138.1295333,4.125,FALSE
40,22/06/2012,69.32,3.629,138.1629,4.125,FALSE
40,29/06/2012,64.42,3.577,138.1962667,4.125,FALSE
40,6/7/2012,69.08,3.538,138.2296333,4.156,FALSE
40,13/07/2012,67.48,3.561,138.263,4.156,FALSE
40,20/07/2012,70.45,3.61,138.2331935,4.156,FALSE
40,27/07/2012,67.88,3.701,138.2033871,4.156,FALSE
40,3/8/2012,70.15,3.698,138.1735806,4.156,FALSE
40,10/8/2012,70.09,3.772,138.1437742,4.156,FALSE
40,17/08/2012,69.41,3.84,138.1857097,4.156,FALSE
40,24/08/2012,63.91,3.874,138.2814516,4.156,FALSE
40,31/08/2012,66.11,3.884,138.3771935,4.156,FALSE
40,7/9/2012,65.06,3.921,138.4729355,4.156,TRUE
40,14/09/2012,59.38,3.988,138.5673,4.156,FALSE
40,21/09/2012,54.12,4.056,138.6534,4.156,FALSE
40,28/09/2012,50.98,4.018,138.7395,4.156,FALSE
40,5/10/2012,57.21,4.027,138.8256,4.145,FALSE
40,12/10/2012,47.35,4.029,138.9117,4.145,FALSE
40,19/10/2012,46.33,4,138.8336129,4.145,FALSE
40,26/10/2012,49.65,3.917,138.7281613,4.145,FALSE
40,2/11/2012,52.38,3.817,138.6227097,4.145,FALSE
40,9/11/2012,34.19,3.792,138.5172581,4.145,FALSE
40,16/11/2012,36.91,3.754,138.4473,4.145,FALSE
40,23/11/2012,29.93,3.727,138.4246667,4.145,TRUE
40,30/11/2012,26.96,3.713,138.4020333,4.145,FALSE
40,7/12/2012,31.57,3.679,138.3794,4.145,FALSE
40,14/12/2012,32.1,3.639,138.3685484,4.145,FALSE
40,21/12/2012,31.77,3.574,138.4283871,4.145,FALSE
40,28/12/2012,23.54,3.56,138.4882258,4.145,TRUE
40,4/1/2013,10.13,3.577,138.5480645,3.932,FALSE
40,11/1/2013,22.49,3.595,138.6079032,3.932,FALSE
40,18/01/2013,28.88,3.593,138.6701613,3.932,FALSE
40,25/01/2013,9.8,3.579,138.7333871,3.932,FALSE
40,1/2/2013,19.64,3.608,138.7966129,3.932,FALSE
40,8/2/2013,15.44,3.755,138.8598387,3.932,TRUE
40,15/02/2013,22.96,3.807,138.9004286,3.932,FALSE
40,22/02/2013,21.28,3.866,138.8844286,3.932,FALSE
40,1/3/2013,33.18,3.885,138.8684286,3.932,FALSE
40,8/3/2013,30.77,3.868,138.8524286,3.932,FALSE
40,15/03/2013,34.03,3.843,138.8597742,3.932,FALSE
40,22/03/2013,23.88,3.819,138.9254839,3.932,FALSE
40,29/03/2013,34.6,3.796,138.9911935,3.932,FALSE
40,5/4/2013,35.59,3.772,139.0569032,3.684,FALSE
40,12/4/2013,39.15,3.723,139.1226129,3.684,FALSE
40,19/04/2013,45.17,3.678,139.1226129,3.684,FALSE
40,26/04/2013,44.43,3.626,139.1226129,3.684,FALSE
40,3/5/2013,54.09,3.601,NA,NA,FALSE
40,10/5/2013,58.95,3.603,NA,NA,FALSE
40,17/05/2013,51.92,3.63,NA,NA,FALSE
40,24/05/2013,57.87,3.654,NA,NA,FALSE
40,31/05/2013,54.54,3.668,NA,NA,FALSE
40,7/6/2013,62.58,3.66,NA,NA,FALSE
40,14/06/2013,59.48,3.667,NA,NA,FALSE
40,21/06/2013,59.88,3.673,NA,NA,FALSE
40,28/06/2013,69.22,3.673,NA,NA,FALSE
40,5/7/2013,71.69,3.643,NA,NA,FALSE
40,12/7/2013,71.82,3.645,NA,NA,FALSE
40,19/07/2013,75.38,3.803,NA,NA,FALSE
40,26/07/2013,66.9,3.879,NA,NA,FALSE
41,5/2/2010,30.27,2.58,189.3816974,7.541,FALSE
41,12/2/2010,23.04,2.572,189.4642725,7.541,TRUE
41,19/02/2010,24.13,2.55,189.5340998,7.541,FALSE
41,26/02/2010,21.84,2.586,189.6018023,7.541,FALSE
41,5/3/2010,32.49,2.62,189.6695049,7.541,FALSE
41,12/3/2010,33.4,2.684,189.7372075,7.541,FALSE
41,19/03/2010,36.7,2.692,189.734262,7.541,FALSE
41,26/03/2010,32.3,2.717,189.7195417,7.541,FALSE
41,2/4/2010,41.31,2.725,189.7048215,7.363,FALSE
41,9/4/2010,37.3,2.75,189.6901012,7.363,FALSE
41,16/04/2010,46.79,2.765,189.6628845,7.363,FALSE
41,23/04/2010,45.29,2.776,189.6190057,7.363,FALSE
41,30/04/2010,40.2,2.766,189.575127,7.363,FALSE
41,7/5/2010,41.5,2.771,189.5312483,7.363,FALSE
41,14/05/2010,40.23,2.788,189.4904116,7.363,FALSE
41,21/05/2010,50.59,2.776,189.467827,7.363,FALSE
41,28/05/2010,56.97,2.737,189.4452425,7.363,FALSE
41,4/6/2010,60.13,2.7,189.422658,7.363,FALSE
41,11/6/2010,63.36,2.684,189.4000734,7.363,FALSE
41,18/06/2010,54.9,2.674,189.4185259,7.363,FALSE
41,25/06/2010,66,2.715,189.4533931,7.363,FALSE
41,2/7/2010,69.39,2.728,189.4882603,7.335,FALSE
41,9/7/2010,60.93,2.711,189.5231276,7.335,FALSE
